PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA
15461,"CORRIDOR SCOLAIRE","D-CS"
15464,"\P 21h-22h LUNDI 1 AVRIL AU 1 DEC.","SU-VW-A"
15467,"PRE-SIGNAL INTERDIT AUX CAMIONS EN SURCHARGE","WI-AT"
15468,"ROULODOME ET SKATEPARK","GA-GN"
15469,"P 15 min 07h-19h","PD-JL"
15470,"PANONCEAU 06h30-09h LUN A VEN","RH-T-96"
15471,"PRE-SIGNAL VIRAGE A DROITE INTERDIT","WI-AV"
15472,"\P 8h -17h LUN À VEN EXCEPTÉ LIVRAISON","OUT-SDL-06"
15474,"PRE-SIGNAL INTERDIT AUX CAMIONS 19h-07h EXCEPTE LIVRAISON LOCALE","WI-AU"
15476,"A-15.20, FL.1 (ALLONGEE)  -  DE L'EGLISE NORD ET SUD, FL.13","GE-QQ"
15477,"AV. DE L'EGLISE, FLECHE 3","GM-O"
15478,"AV. DE L'EGLISE, FLECHE 2","GM-P"
15479,"AV. DE L'EGLISE, FLECHE 13","GM-Q"
15481,"RUELLE VERTE","D-RV"
15484,"\P 08h-09h, 14h30-17h JOURS D'ECOLES","SE-JM"
15485,"VOUS NE ROULEZ PAS? COUPEZ LE MOTEUR! (600 x 300)","D-CM"
15486,"VOUS NE ROULEZ PAS? COUPEZ LE MOTEUR! (900 x 450)","D-CM-10"
15488,"P 2h 12h-15h30 LUN A SAM","PS-JS"
15489,"P 60 min 12h-16h LUN A SAM","PS-JX"
15490,"INTERDICTION AUX CAMIONS 19h-7h EXCEPTE LIVRAISON LOCALE","RM-AB-10"
15491,"PANONCEAU EXCEPTE 09h-17h JEUDI 1 AVRIL AU 1 DEC","PX-JL"
15492,"\P 07h-16h LUN A VEN ET 07h-12h SAMEDI","SS-JM"
15494,"\P 07h30-09h MARDI 1 AVRIL AU 1 DEC.","SU-AO-A"
15496,"\P 07h30-09h JEUDI 1 AVRIL AU 1 DEC.","SU-AP-A"
15498,"\P 07h30-09h LUNDI 1 AVRIL AU 1 DEC.","SU-AQ-A"
15499,"\P 07h30-09h MERCREDI 1 MARS AU 1 DEC.","SU-AR"
15500,"\P 07h30-09h MERCREDI 1 AVRIL AU 1 DEC.","SU-AR-A"
15502,"accès interdit aux autobus scolaires","OUT-PR-17"
15503,"\p 8h - 10h et 14h - 17h30 lun à ven excepté autobus scolaire","OUT-SDE-10-1"
15504,"p 15 min 7h30 - 9h30 et 15h - 18h30 lun à ven","OUT-SPM-05-1"
15506,"p 15 min 8h à 9h et 16h30 - 17h30 lun à ven","OUT-SPM-06-2"
15507,"p15 min 8h15 - 8h45 et 14h45 - 15h15 lun à ven","OUT-SPM-07-1"
15508,"\p excepté détenteurs de permis secteur 142 10h - 24h","OUT-SRV-03-1S"
15510,"panonceau excepté détenteurs de permis secteur 142","OUT-SRV-10-1S"
15513,"SENS UNIQUE VERS L'EST EN VIGUEUR DATE","WI-RN-E"
15514,"SENS UNIQUE VERS L NORD EN VIGUEUR DATE","WI-RN-N"
15515,"\P RESERVE HANDICAPES 08h-15h30, LUN. A VEN.","RV-JF"
15516,"\P 08h-15h30 LUN A SAM","SS-JN"
15517,"\P 08h-15h30 JOURS D'ECOLE","SE-JN"
15518,"FLECHE 2, 5400 A 5450, FLECHE 3 - RUE LAURENDEAU","GM-R-*"
15519,"PANONCEAU DE DIRECTION VERT-BLANC - DEMI-TOUR (600x600)","RK-O"
15520,"ROUTE 134  -  FOND VERT  (boul. Tachereau)","G-134"
15521,"Interdiction de laisser les chiens déféquer","OUT-PP-05"
15523,"\P 08h-11h LUN. 1 AVRIL AU 1 DEC.","SU-AS-A"
15526,"\P LIVRAISON SEULEMENT 07h-16h LUN A VEN","SL-JN"
15527,"P 15 MIN 08H-10H ET 15H-16H30 LUN A VEN","PV-QJ"
15529,"\P 09h-15h JEUDI","SU-OD"
15530,"RUE ONTARIO O.   *=FLECHE","GM-L"
15531,"RUE ONTARIO E.   *=FLECHE","GM-M"
15532,"BOUL. H.-BOURASSA O. VIA BOUL. DE L'ACADIE","GM-N"
15533,"10 025, BOUL. DE L'ACADIE, *=FLECHE","GM-T"
15534,"DECHETS INTERDITS EXCEPTE LUN ET JEU 16h-19h AMENDE JUSQU'A 1000$ R.R.V.M.","RM-KE"
15535,"DECHETS INTERDITS EXCEPTE LUN ET JEU 05h-08h AMENDE JUSQU'A 1000$ R.R.V.M.","RM-KF"
15536,"DECHETS INTERDITS EXCEPTE MAR ET VEN 16h-19h AMENDE JUSQU'A 1000$ R.R.V.M.","RM-KG"
15538,"SENS UNIQUE VERS L'OUEST EN VIGUEUR DATE","WI-RN-O"
15539,"SENS UNIQUE VERS (FLECHE DROITE) EN VIGUEUR DATE","WI-RN-D"
15540,"SENS UNIQUE VERS (FLECHE GAUCHE) EN VIGUEUR DATE","WI-RN-G"
15541,"SENS UNIQUE VERS LE SUD EN VIGUEUR DATE","WI-RN-S"
15543,"ATTENTION - STATIONNEMENT PAYANT - NOUVELLE SIGNALISATION","GS-AB"
15545,"PRE-SIGNAL CAMION IMPACT - PMV","WI-CI-PMV"
15546,"ANNULE-INTERDICTION D'UTILISER LE FRIEN MOTEUR","RM-AF"
15547,"HORAIRE DE STATIONNEMENT TARIFE 09h-24h (PARCOJOUR)","PP-JA"
15551,"\P RESERVE HANDICAPES 09h30-21h","RD-JN"
15552,"SORTIE DE GARAGE","OUT-D-11"
15554,"P 03h 07h-18h MER","PU-TA"
15555,"PIÉTONS PRESSEZ LE BOUTON","OUT-D-12"
15559,"RUE JEAN-TALON, FL.1 - EST","GC-BI"
15560,"RUE JEAN-TALON, FL.13 - EST","GC-BJ"
15561,"RUE JEAN-TALON, FL.3 - EST","GC-BK"
15562,"RUE JEAN-TALON - FL.2, OUEST   EST, FL.3","GC-BL"
15563,"RUE JARRY, FL.1 (ALLONGEE) - EST","GC-BM"
15564,"RUE JARRY, FL.1 (ALLONGEE) - OUEST","GC-BN"
15565,"RUE JARRY, FL.3 - OUEST","GC-BO"
15566,"RUE JARRY, FL.3 - EST","GC-BP"
15567,"RUE JARRY, FL.13 - EST","GC-BQ"
15568,"RUE JARRY, FL.13 - OUEST","GC-BR"
15569,"RUE JARRY - FL.2, OUEST   EST, FL.3","GC-BS"
15570,"RUE JARRY - FL.2, EST   OUEST, FL.3","GC-BT"
15573,"\P RESERVE HANDICAPES 07h-08h ET 15h-17h LUN. AU VEN.","RV-JG"
15574,"PANONCEAU 07h-22h30","PX-JM"
15575,"PANONCEAU 07h30-08h30 LUN A VEN","RH-T-97"
15576,"PRE-SIGNAL NOUVELLE SIGNALISATION","WI-HC-C"
15577,"\P LIVRAISON SEULEMENT 09h-16h LUN A VEN","SL-JO"
15578,"P 03h 08h-17h","PD-JK"
15580,"\p 08h - 12h lundi  1er mars - 1er déc","SLR-ST-204"
15581,"\p 08h -12h mardi 1er mars - 1er déc","SLR-ST-206"
15582,"\p 13h - 17h lundi 1er mars - 1er  déc","SLR-ST-205"
15583,"\p 13h - 17h mardi 1er mars - 1er déc","SLR-ST-207"
15584,"\p 08h - 12h mercredi 1er mars - 1er déc","SLR-ST-208"
15585,"\p13h - 17h mercredi 1er mars - 1er déc","SLR-ST-209"
15586,"\p 08h - 12h jeudi 1er mars - 1er déc","SLR-ST-210"
15587,"\p 13h - 17h jeudi 1er mars - 1er déc","SLR-ST-211"
15588,"\P 08h-12h LUN A VEN","SV-AX"
15589,"PRE-SIGNAL NOUVELLE SIGNALISATION","WI-HD-D"
15592,"PANONCEAU 1 NOV. AU 31 MARS","PX-BA"
15593,"\P LIVRAISON SEULEMENT 07h-19h LUN A VEN","SL-JP"
15594,"VOUS NE ROULEZ PAS? COUPEZ LE MOTEUR! (1200 x 600)","D-CM-20"
15595,"PRE-SIGNAL CAMION OBLIGATION VOIE DU CENTRE","WI-CV"
15596,"\A EXCEPTE CAMION S.O.S.","AS-OS"
15598,"AFFICHEUR DE VITESSE (23""X29"")","D-AV-1"
15599,"AFFICHEUR DE VITESSE (30""X42"")","D-AV-2"
15600,"\P 17h-18h MAR ET JEU 1 AVRIL AU 1 DEC.","SB-PX-A"
15602,"\P 08h-09h LUN. JEU. 1 AVRIL AU 1 DEC.","SB-JA-A+F"
15604,"\P 08h-09h LUN. MER. 1 AVRIL AU 1 DEC.","SB-LA-A+F"
15606,"\P 12h30-13h30 LUN. MER. 1 AVRIL AU 1 DEC.","SB-LK-A+F"
15612,"\P 14h-15h MAR. JEU. 1 AVRIL AU 1 DEC.","SB-MT-A+F"
15614,"\P 07h-08h MAR. JEU. 1 AVRIL AU 1 DEC.","SB-NW-A+F"
15616,"\P 13h-14h JEU. 1 AVRIL AU 1 DEC.","SU-JL-A+F"
15617,"\P 13h30-14h30 JEU. 1 AVRIL AU 1 DEC.","SU-JM-A+F"
15618,"\P 09h30-10h30 LUN. 1 AVRIL AU 1 DEC.","SU-LD-A+F"
15619,"\P 10h-11h LUN. 1 AVRIL AU 1 DEC.","SU-LE-A+F"
15620,"\P 10h30-11h30 LUN. 1 AVRIL AU 1 DEC.","SU-LF-A+F"
15621,"\P 12h30-13h30 LUN. 1 AVRIL AU 1 DEC.","SU-LK-A+F"
15622,"\P 13h-14h LUN. 1 AVRIL AU 1 DEC.","SU-LL-A+F"
15623,"\P 13h30-14h30 LUN. 1 AVRIL AU 1 DEC.","SU-LM-A+F"
15624,"\P 14h30-15h30 LUN. 1 AVRIL AU 1 DEC.","SU-LO-A+F"
15625,"\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.","SU-MD-A+F"
15626,"\P 10h-11h MAR. 1 AVRIL AU 1 DEC.","SU-ME-A+F"
15627,"\P 10h30-11h30 MAR. 1 AVRIL AU 1 DEC.","SU-MF-A+F"
15628,"\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.","SU-MK-A+F"
15629,"\P 13h-14h MAR. 1 AVRIL AU 1 DEC.","SU-ML-A+F"
15630,"\P 13h30-14h30 MAR. 1 AVRIL AU 1 DEC.","SU-MM-A+F"
15631,"\P 14h-15h MAR. 1 AVRIL AU 1 DEC.","SU-MN-A+F"
15632,"\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC","SU-ND-A+F"
15633,"\P 10h-11h MER. 1 AVRIL AU 1 DEC.","SU-NE-A+F"
15634,"\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.","SU-NK-A+F"
15635,"\P 13h-14h MER. 1 AVRIL AU 1 DEC.","SU-NL-A+F"
15636,"\P 13h30-14h30 MER. 1 AVRIL AU 1 DEC.","SU-NM-A+F"
15637,"\P 19h30-20h30 LUN. 1 AVRIL AU 1 DEC.","SU-SF-A+F"
15638,"\P 19h30-20h30 MER. 1AVRIL AU 1 DEC.","SU-SH-A+F"
15639,"\P 20h-21h LUN. 1 AVRIL AU 1 DEC.","SU-SK-A+F"
15640,"\P 20h-21h MER. 1 AVRIL AU 1 DEC.","SU-SM-A+F"
15641,"P STAT. A 45 cm DE LA BORDURE - 1er AVRIL AU 1er DEC.","PD-AD-A"
15642,"\P ENTRETIEN (ORANGE) 07h-19h ou 19h-07h (flexible)","EU-TF+F"
15643,"\P 07h-09h LUN. MER. 1 MARS AU 1 DEC.","SB-BF"
15647,"\P 07h-09h LUN. MER. 1 AVRIL AU 1 DEC.","SB-BF-A"
15648,"\P 07h-09h MAR. JEU. 1 AVRIL AU 1 DEC.","SB-BG-A"
15650,"\P 07h-09h MAR. JEU. DIM. 1 AVRIL AU 1 DEC.","ST-BB-A"
15655,"\P 09h-11h LUNDI 1 MARS AU 1 DEC.","SU-AT"
15656,"\P 09h-11h LUNDI 1 AVRIL AU 1 DEC.","SU-AT-A"
15658,"\P 10h-12h LUNDI 1 AVRIL AU 1 DEC.","SU-AU-A"
15660,"\P 09h-11h MARDI 1 AVRIL AU 1 DEC.","SU-AV-A"
15661,"\P 10h-12h MARDI 1 MARS AU 1 DEC.","SU-AW"
15662,"\P 10h-12h MARDI 1 AVRIL AU 1 DEC.","SU-AW-A"
15664,"\P 10h-12h MERCREDI 1 AVRIL AU 1 DEC.","SU-AX-A"
15666,"\P 09h-11h JEUDI 1 AVRIL AU 1 DEC.","SU-AY-A"
15667,"\P 10h-12h JEUDI 1 MARS AU 1 DEC.","SU-AZ"
15668,"\P 10h-12h JEUDI 1 AVRIL AU 1 DEC.","SU-AZ-A"
15669,"\P 12h30-14h30 LUNDI 1 MARS AU 1 DEC.","SU-PM"
15670,"\P 12h30-14h30 LUNDI 1 AVRIL AU 1 DEC.","SU-PM-A"
15672,"\P 13h30-15h30 LUNDI 1 AVRIL AU 1 DEC.","SU-PN-A"
15673,"\P 12h30-14h30 MARDI 1 MARS AU 1 DEC.","SU-PO"
15674,"\P 12h30-14h30 MARDI 1er AVRIL AU 1er DEC.","SU-PO-A"
15675,"\P 13h30-15h30 MARDI 1 MARS AU 1 DEC.","SU-PP"
15676,"\P 13h30-15h30 MARDI 1 AVRIL AU 1 DEC.","SU-PP-A"
15677,"\P 12h30-14h30 MERCREDI 1 MARS AU 1 DEC.","SU-PQ"
15678,"\P 12h30-14h30 MERCREDI 1 AVRIL AU 1 DEC.","SU-PQ-A"
15680,"\P 13h30-15h30 MERCREDI 1 AVRIL AU 1 DEC.","SU-PR-A"
15682,"\P 12h30-14h30 JEUDI 1 AVRIL AU 1 DEC.","SU-PS-A"
15683,"\P 13h30-15h30 JEUDI 1 MARS AU 1 DEC.","SU-PT"
15684,"\P 13h30-15h30 JEUDI 1 AVRIL AU 1 DEC.","SU-PT-A"
15685,"ARRETS TOUTES LES APPROCHES","RA-KO"
15686,"\P EXCEPTE S3R 09h-17h  JEUDI","R-SZ"
15688,"\P 7h30 - 9h30 et 14h30 - 16h LUN À VEN EXCEPTE AUTOBUS SCOLAIRES","OUT-SDE-08-A"
15689,"P 15 MIN 8h - 18h","OUT-SPM-16"
15690,"P 02h 09h-15h30 LUN A SAM","PS-JY"
15691,"\P LIVRAISON SEULEMENT 07h-15h30 LUN. A VEN.","SL-JR"
15695,"\P 07h30-08h30 MER. VEN. 1 AVRIL AU 1 DEC.","SB-BE-A"
15698,"\P 14h30-15h30 MAR. 1 AVRIL AU 1 DEC.","SU-MO-A+F"
15699,"P 60 min 08h30-18h","PS-JZ"
15701,"ZONE PIETONNE (PILOTE)","ZO-PI"
15702,"\P LIVRAISON SEULEMENT 07h-12h LUN A VEN","SL-AB"
15703,"PRE-SIGNAL (750x900) UTILISATION EXCLUSIVE POUR LE DETOURNEMENT DE LA VOIE RESERVEE LORS DE TRAVAUX","RP-AJ"
15704,"PRE-SIGNAL (750x900) UTILISATION EXCLUSIVE POUR LE DETOURNEMENT DE LA VOIE RESERVEE LORS DE TRAVAUX","RP-AK"
15705,"VOIE RESERVEE BUS-TAXI 06h-19h (RIVE)","RS-AM"
15709,"VOIE RESERVEE BUS-TAXI (RIVE)","RS-AQ"
15713,"VOIE RESERVEE FIN","RS-AU"
15714,"\A 06h-19h LUN A VEN","AV-JI"
15715,"\A 06h-19h","AD-JB"
15716,"\p réservé détenteurs de permis secteur 152 10h - 24h","OUT-SRV-03-2S"
15717,"LA ROUTE VERTE - MONTREAL (PARC LAFONTAINE) - LAVAL - REPENTIGNY","GV-XA"
15719,"LA ROUTE VERTE - MONTRÉAL (VIEUX-MONTREAL) - LONGUEUIL - REPENTIGNY","GV-XC"
15727,"\P 07h-08h MER. VEN. 1 AVRIL AU 1 DEC.","SB-BL-A"
15729,"\P 06h30-07h30 MERCREDI 1 AVRIL AU 1 DEC.","SU-BA-A"
15730,"PANONCEAU 09h-16h LUN A VEN","PX-JN"
15732,"\P EXCEPTE S3R 09h-17h MAR. MER. JEU.VEN.","R-XN"
15733,"\P EXCEPTE S3R 09h-17h LUNDI","R-XO"
15734,"P 60 min 12h-19h","PD-PA"
15735,"P 15 min 07h-09h ET 14h-18h JOURS D'ECOLE","PE-JH"
15736,"P 60 MIN 09h-17h JEUDI","PU-JA"
15737,"P 15 MIN 09h-10h ET 15h-18h LUN A VEN GARDERIE SEULEMENT","PV-QK"
15741,"\P 06h-07h LUNDI 1 AVRIL AU 1 DEC.","SU-BB-A"
15743,"\P 06h30-07h30 LUNDI 1 AVRIL AU 1 DEC.","SU-BC-A"
15745,"\P 06h-07h MARDI 1 AVRIL AU 1 DEC.","SU-BD-A"
15747,"\P 06h30-07h30 MARDI 1 AVRIL AU 1 DEC.","SU-BE-A"
15749,"\P 06h-07h MERCREDI 1 AVRIL AU 1 DEC.","SU-BF-A"
15755,"\P 06h-07h VENDREDI 1 AVRIL AU 1 DEC.","SU-BI-A"
15758,"\P LIVRAISON SEULEMENT 09h30-19h LUN A SAM","SL-KA"
15760,"PANONCEAU MARDI","PX-UD"
15761,"P\   8h - 24h  30 nov - 1er avril","OUT-SDS-03"
15762,"P\   9h - 22h","OUT-SDP-04"
15763,"P\   10h - 24h lundi - mardi et 10h - 19h mercredi","OUT-SDP-05"
15764,"P\   10h - 24h jeudi au samedi et 10h - 19h dimanche","OUT-SDP-06"
15765,"\P 19h mercredi à 19h dimanche   30 nov - 1er avril","OUT-SDA-02-A"
15766,"\P excepté motos  1er avril - 30 nov","OUT-SDX-12"
15767,"\P 14h-15h JEU. 1 AVRIL AU 1 DEC.","SU-JN-A+F"
15768,"PANONCEAU CEDEZ AUX CYCLISTE","RH-T-98"
15769,"CEDEZ AUX CYCLISTE","RA-BC"
15770,"VOIE RESERVEE BUS-TAXI 06h30-09h30 15h30-18h30 LUN A VEN (RIVE)","RS-AV"
15771,"VOIE RESERVEE BUS-TAXI 06h30-09h30 15h30-18h30 LUN A VEN (AÉRIEN","RS-AW"
15772,"\P 07h-19h MARDI","SU-OE"
15773,"\P EXCEPTE 07h-19h MARDI","SX-JL"
15774,"\P 09h-12h LUN A VEN","SV-AY"
15775,"\P EXCEPTE AUTOBUS 08h-16h LUN A VEN SEPT. A JUIN","RV-JH"
15776,"PANONCEAU 15 MAI AU 15 SEPT.","PX-BB"
15777,"Obligation de jeter les papiers à la poubelle","OUT-PP-07"
15778,"Interdiction d'attacher les vélos (100 mm x 100 mm)","OUT-PR-18"
15779,"ATTENTION À NOS AÎNÉS (fond blanc)","OUT-D-14"
15780,"ATTENTION À NOS AÎNÉS (fond jaune)","OUT-D-15"
15782,"Arrêt dépliant","OUT-PR-19"
15783,"\P 10h-11h JEU. 1 AVRIL AU 1 DEC.","SU-JE-A+F"
15784,"\P excepté handicapés 10h - 16h","OUT-SDX-13"
15785,"TUNNEL ATWATER","GC-BV-*"
15786,"PANONCEAU EXCEPTE 9h-17h MERCREDI, DU 1ER AVRIL AU 1ER DECEMBRE","PX-UC-A"
15788,"STATIONNEMENT RESERVE","PH-TB"
15789,"STATIONNEMENT RESERVE AUX USAGERS DE L'ARENA - REMORQUAGE A VOS FRAIS","D-SAR"
15790,"CEDEZ (GIRATOIRE)","RA-BA"
15791,"\P EXCEPTE HANDICAPES 10h-20h 21 JUIN AU 1 SEPT.","RV-JI"
15792,"PANONCEAU MERCREDI","PX-UF"
15796,"\P 08h-09h DIMANCHE 1 AVRIL AU 1 DEC.","SU-BK-A"
15798,"\P 01h-02h LUNDI 1 AVRIL AU 1 DEC.","SU-NW-A"
15800,"\P 08h-09h SAMEDI 1 AVRIL AU 1 DEC.","SU-BL-A"
15803,"P 15 min 07h-09h ET 15h-18h JOURS D'ECOLE","PE-JI"
15804,"HORAIRE DE STATIONNEMENT TARIFE 09h-18h LUN A VEN (PARCOJOUR)","PP-QA"
15805,"\P 8h30 - 10h30 et 14h - 16h lun à jeu 8h30-10h et 12h - 13h vendredi excepté autobus scolaire","OUT-SDE-11-A"
15806,"P 2h 8h-19h","OUT-SPH-02-A"
15807,"P 15 min 7h - 9h et 16h - 18h lun à ven","OUT-SPM-01-A"
15808,"\P EXCEPTE S3R 19h-23h LUN AU VEN ET 09h-23h SAM ET DIM","R-XP"
15810,"\P 07h-19h LUNDI 1 AVRIL AU 1 DEC.","SU-OF-A"
15811,"PANONCEAU EXCEPTE 07h-19h LUNDI 1 MARS AU 1 DEC.","PX-EX"
15812,"DECHETS INTERDITS EXCEPTE MAR ET VEN 16h-19h  05h-08h AMENDE JUSQU'A 1000$ R.R.V.M.","RM-KI"
15814,"BOUTON D'APPEL POUR CYCLISTES ET PIETONS","PE-AL"
15815,"BOUTON D'APPEL POUR CYCLISTES ET PIETONS (FLECHE GAUCHE)","PE-AM"
15816,"BOUTON D'APPEL POUR CYCLISTES ET PIETONS (FLECHE DROITE)","PE-AN"
15820,"TRAJET OBLIGATION POUR CAMIONS EN TRANSIT (900X1200)","RK-AA-10-*"
15822,"CHEVRON D'ALIGNEMENT (FOND ROUGE FLECHE BLANCHE) (1880 x 600)","WA-JS-10"
15824,"P 15 min 07h-22h","PD-JM"
15825,"\P 09h-15h LUN A SAM","SU-LW"
15826,"INTERDICTION VIRAGE EN U (750 x 750)","RH-H-10"
15829,"VOIE RESERVEE BUS-TAXI 06h30-09h30 LUN A VEN FLECHE GAUCHE (RIVE)","RS-AX"
15830,"VOIE RESERVEE BUS-TAXI 15h30-18h30 LUN A VEN FLECHE GAUCHE (RIVE)","RS-AY"
15831,"\P 06h-15h LUN. AU VEN.","SV-OH"
15832,"PRE-SIGNAL CYCLISTES UTILISEZ LE FEU PIETON","VC-D-AQ"
15833,"P DEBARCADERE 07h-08h30 ET 15h-17h30 JOURS D`ECOLE","PE-JJ"
15837,"\P 01h-02h DIMANCHE 1 AVRIL AU 1 DEC.","SU-NX-A"
15838,"SECURITE INCENDIE - QUARTIER GENERAL - FLECHE","GC-U-2"
15839,"AIRE D'ATTENTE","GS-AP"
15841,"\P 07h30-08h30, 14h-15h LUN AU VEN SEPT. A JUIN","SE-QA"
15842,"\A 07h-08h ET 13h-15h LUN A VEN SEPT. A JUIN EXCEPTE AUTOBUS SCOLAIRE","AE-QD"
15843,"P 15 min 08h-13h ET 15h-18h LUN A VEN SEPT. A JUIN","PE-QD"
15845,"\P 17H-18H30 LUN. JEU. 1 AVRIL AU 1 DEC.","SB-WD-A"
15848,"\P RESERVE HANDICAPES 07h-18h LUN A VEN","RD-JO"
15849,"PANONCEAU POUR CUISINE DE RUE PERMIS CR-MTL","PX-PY"
15850,"BASEBALL, TENNIS, PATINOIR, STATIONNEMENT","GA-GO"
15851,"P 15 MIN 07h-09h ET 15h-18h LUN A VEN","PV-QL"
15852,"\P LIVRAISON SEULEMENT 13h-18h LUN. AU VEN.","SL-PA"
15853,"DETECTION VELO","GV-AC"
15854,"VELO - CENTRE VILLE - FLECHE","GV-XJ"
15855,"LIGNE D'ARRET (VELO)","Z-RA-C-01"
15857,"\A 07h30-17h30 LUN A VEN SEPT. A JUIN","AE-JK"
15858,"P 15 MIN 07h-10h ET 15h30-18h LUN A VEN","PV-QB"
15859,"P 15 min 07h-10h ET 15h-18h LUN A VEN","PV-QM"
15861,"\P 08h-09h LUN. VEN. 1 AVRIL AU 1 DEC.","SB-BM-A"
15862,"\P LIVRAISON SEULEMENT 07h-13h LUN A VEN","SL-AC"
15863,"\P LIVRAISON SEULEMENT 12h-17h LUN. AU VEN.","SL-PC"
15865,"PANONCEAU 08h-09h30 LUN A VEN - FOND JAUNE","WZ-AD"
15868,"P 2h 9h-23h","PD-JN"
15869,"\P EXCEPTE S3R 18h30-23h (2 SECTEURS)","R-RC-2S"
15870,"\P 18h-19h JEUDI 1 MARS AU 1 DEC.","SU-VY-A"
15873,"P 15 min 07h-09h LUN A VEN SEPT. A JUIN","PE-JK"
15874,"P 15 min 09h-17h LUN. A VEN.","PV-OL"
15878,"\P 9h - 12h MARDI 1er AVRIL - 30 NOV","OUT-SDN-05-2"
15880,"VIDEO SURVEILLANCE - SPVM","SPVM-CAM"
15881,"P 15 MIN 7h-9h30 15h30-18h LUN À VEN","OUT-SPM-01-B"
15882,"\P 09h30-10h30 JEU. 1 AVRIL AU 1 DEC.","SU-JD-A+F"
15883,"\A 06h30-18h30 LUN A VEN","AV-JJ"
15884,"PANONCEAU EXCEPTE AUTOBUS STM","RG-T-67"
15885,"OBLIGATION TRAJET PIETON","VP-P-AA"
15886,"PANONCEAU ""X"" KM","RH-T-99"
15887,"P 5 MIN.","PD-TG"
15891,"\P 10h-11h LUN A VEN","SV-AZ"
15893,"VOIE RESERVEE BUS-TAXI 06h-10h30 14h30-19h FLECHE GAUCHE (RIVE)","RS-BE"
15894,"\P 8h-10h et 14h-16h LUN A VEN EXCEPTE AUTOBUS SCOLAIRE","OUT-SDE-10-B"
15895,"\P 8h-14h LUN A VEN EXCEPTE LIVRAISON","OUT-SDL-06-A"
15896,"TEST DE CHAUSSEE COLOREE","GA-T"
15897,"P 15 min 08h-17h LUN A VEN SEPT. A JUIN","PE-JL"
15898,"\A 00h-07h","AD-JC"
15899,"\A 19h-07h","AD-NB"
15900,"\A 18h-00h","AD-SA"
15901,"\P 08h-11h MAR. MER. VEN","ST-BD"
15902,"RUE JOLICOEUR      *= FLECHE","GC-BX-*"
15904,"P 15 min 07h-09h30 ET 15h-18h LUN A VEN SEPT. A JUIN","PE-QE"
15906,"\P 07h-08h, 14h30-15h30 LUN A VEN SEPT. A JUIN","SE-QB"
15907,"\P EXCEPTE S3R 16h-09h","R-XR"
15908,"\P EXCEPTE S3R 16h-09h (2 SECTEURS)","R-XR-2S"
15909,"\P 13h-14h MAR. MER. JEU.","ST-PP"
15910,"\P 14h-15h LUN. VEN.","SB-QC"
15914,"PRE-SIGNAL SORTIE VEHICULE AVEC BATEAU (GAUCHE)","WI-BG-G"
15915,"PRE-SIGNAL SORTIE VEHICULE AVEC BATEAU (DROITE)","WI-BG-D"
15916,"55 m","WY-B-55"
15917,"FLECHE (vers la gauche) INDIQUANT L'EMPLACEMENT DU PASSAGE (900x450)","WJ-E-3"
15918,"FLECHE (vers la droite) INDIQUANT L'EMPLACEMENT DU PASSAGE (900x450)","WJ-E-4"
15921,"PRE-SIGNAL RALENTISSEUR DE VITESSE (450x450)","WJ-A-20"
15923,"FEU PRIORITAIRE BUS STM VOIE DE GAUCHE SEULEMENT (600x600)","GQ-Q"
15924,"FIN DU TROTTOIR","WC-E"
15926,"\P 09h30-14h30 LUN AU VEN EXCEPTE LIVRAISON","SL-KB"
15927,"\A 8h-17h LUNDI À SAMEDI","OUT-ADP-06"
15929,"Mini-radar (afficheur de vitesse)","OUT-D-16"
15930,"PANONCEAU EXCEPTE AUTOBUS STM","RH-T-100"
15931,"excepté autobus scolaires","OUT-PR-20"
15932,"Panonceau limite de vitesse 30 km/h pour mini-radar (afficheur de vitesse)","OUT-D-17"
15936,"BIODOME","I5303AA"
15937,"CASINO DE MONTREAL","I5303AB"
15938,"CASINO DE MONTREAL","I5302AB"
15939,"CASINO DE MONTREAL","I5304AB"
15940,"CENTRE BELL","I5303AC"
15941,"CENTRE BELL","I5304AC"
15942,"CENTRE CANADIEN D'ARCHITECTURE","I5303AD"
15943,"CENTRE CANADIEN D'ARCHITECTURE","I5304AD"
15944,"CENTRE INFOTOURISTE","I5303AE"
15945,"CLUB DE GOLF DE L'ILE DE MONTREAL","I5303AF"
15946,"CLUB DE GOLF DE L'ILE DE MONTREAL","I5302AF"
15947,"JARDIN BOTANIQUE","I5303AG"
15948,"LA RONDE","I5303AH"
15949,"MUSEE D'ART CONTEMPORAIN","I5303AJ"
15950,"MUSEE D'ART CONTEMPORAIN","I5304AJ"
15951,"MUSEE DES BEAUX-ARTS","I5303AK"
15952,"MUSEE DES BEAUX-ARTS","I5304AK"
15953,"MUSEE MCCORD","I5303AL"
15955,"ORATOIRE SAINT-JOSEPH","I5303AM"
15956,"PARC OLYMPIQUE","I5303AN"
15957,"PLACE DES ARTS","I5303AP"
15958,"POINTE-A-CALLIERE","I5303AQ"
15959,"POINTE-A-CALLIERE","I5304AQ"
